"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1902","Открытие формы списка документа ""Товарно-транспортная накладная ЕГАИС"" (ТоварноТранспортнаяНакладнаяЕГАИС)","","Thu Feb 20 14:57:19 MSK 2025","passed","Thu Feb 20 14:57:21 MSK 2025","","","",""
"","16537","Открытие формы списка справочника ""Виды оповещений"" (CRM_ВидыОповещений)","","Thu Feb 20 14:37:28 MSK 2025","passed","Thu Feb 20 14:37:45 MSK 2025","","","",""
"","2563","Открытие формы списка справочника ""Состояния процессов"" (СостоянияПроцессов)","","Thu Feb 20 14:46:30 MSK 2025","passed","Thu Feb 20 14:46:32 MSK 2025","","","",""
"","16934","Печать элемента документа ""Задание торговому представителю"" (ЗаданиеТорговомуПредставителю)","","Thu Feb 20 15:11:01 MSK 2025","passed","Thu Feb 20 15:11:18 MSK 2025","","","",""
"","2854","Открытие формы списка справочника ""Драйверы оборудования"" (ДрайверыОборудования)","","Thu Feb 20 14:41:31 MSK 2025","passed","Thu Feb 20 14:41:34 MSK 2025","","","",""
"","2181","Открытие формы списка регистра сведений ""Версии подсистем"" (ВерсииПодсистем)","","Thu Feb 20 15:36:30 MSK 2025","passed","Thu Feb 20 15:36:32 MSK 2025","","","",""
"","2579","Открытие формы списка справочника ""Наборы упаковок"" (НаборыУпаковок)","","Thu Feb 20 14:43:11 MSK 2025","passed","Thu Feb 20 14:43:14 MSK 2025","","","",""
"","1527","Печать элемента документа ""Отчет комиссионера о списании"" (ОтчетКомиссионераОСписании)","","Thu Feb 20 15:17:23 MSK 2025","passed","Thu Feb 20 15:17:24 MSK 2025","","","",""
"","1490","Открытие формы регистра сведений ""Действие скидок (наценок) по номенклатуре"" (ДействиеСкидокНаценокПоНоменклатуре)","","Thu Feb 20 15:43:44 MSK 2025","passed","Thu Feb 20 15:43:46 MSK 2025","","","",""
"","2508","Открытие формы списка справочника ""Причины возникновения претензий"" (ПричиныВозникновенияПретензий)","","Thu Feb 20 14:44:50 MSK 2025","passed","Thu Feb 20 14:44:52 MSK 2025","","","",""
"","2499","Открытие формы списка справочника ""Структура целей"" (СтруктураЦелей)","","Thu Feb 20 14:46:38 MSK 2025","passed","Thu Feb 20 14:46:40 MSK 2025","","","",""
"","1534","Печать элемента документа ""Счет-фактура налогового агента"" (СчетФактураНалоговыйАгент)","","Thu Feb 20 15:29:05 MSK 2025","passed","Thu Feb 20 15:29:06 MSK 2025","","","",""
"","2818","Открытие формы документа ""Заказ на внутреннее потребление"" (ЗаказНаВнутреннееПотребление)","","Thu Feb 20 15:00:26 MSK 2025","passed","Thu Feb 20 15:00:29 MSK 2025","","","",""
"","1014","Открытие формы списка регистра сведений ""Сезонные коэффициенты"" (СезонныеКоэффициенты)","","Thu Feb 20 15:40:29 MSK 2025","passed","Thu Feb 20 15:40:30 MSK 2025","","","",""
"","2302","Открытие формы списка регистра сведений ""Ставки процента и комиссии"" (ПроцентныеСтавкиКредитовИДепозитов)","","Thu Feb 20 15:39:57 MSK 2025","passed","Thu Feb 20 15:39:59 MSK 2025","","","",""
"","3147","Открытие формы списка документа ""Реестр развозки"" (РеестрРазвозки)","","Thu Feb 20 14:56:01 MSK 2025","passed","Thu Feb 20 14:56:04 MSK 2025","","","",""
"","2400","Открытие формы документа ""Расчет плана доходов/расходов"" (РасчетПланаДоходовРасходов)","","Thu Feb 20 15:06:30 MSK 2025","passed","Thu Feb 20 15:06:32 MSK 2025","","","",""
"","2521","Открытие формы списка справочника ""Бонусные программы лояльности"" (БонусныеПрограммыЛояльности)","","Thu Feb 20 14:39:15 MSK 2025","passed","Thu Feb 20 14:39:18 MSK 2025","","","",""
"","2487","Открытие формы списка регистра накопления ""Выручка и себестоимость продаж"" (ВыручкаИСебестоимостьПродаж)","","Thu Feb 20 15:46:44 MSK 2025","passed","Thu Feb 20 15:46:46 MSK 2025","","","",""
"","1475","Открытие формы регистра сведений ""Склонения представлений объектов"" (СклоненияПредставленийОбъектов)","","Thu Feb 20 15:45:26 MSK 2025","passed","Thu Feb 20 15:45:27 MSK 2025","","","",""
"","1433","Открытие формы регистра сведений ""Очередь уведомлений системы взаимодействия"" (ОчередьУведомленийСистемыВзаимодействия)","","Thu Feb 20 15:46:37 MSK 2025","passed","Thu Feb 20 15:46:38 MSK 2025","","","",""
"","2132","Открытие формы списка документа ""Справка по бонусным баллам"" (ЯРВЕТ_СправкаПоБонуснымБаллам)","","Thu Feb 20 14:57:39 MSK 2025","passed","Thu Feb 20 14:57:41 MSK 2025","","","",""
"","2638","Открытие формы списка справочника ""Виды планов"" (ВидыПланов)","","Thu Feb 20 14:40:18 MSK 2025","passed","Thu Feb 20 14:40:21 MSK 2025","","","",""
"","2066","Открытие формы списка документа ""Расходный ордер на товары"" (РасходныйОрдерНаТовары)","","Thu Feb 20 14:56:16 MSK 2025","passed","Thu Feb 20 14:56:18 MSK 2025","","","",""
"","2558","Открытие формы списка справочника ""Учетные политики организаций"" (УчетныеПолитикиОрганизаций)","","Thu Feb 20 14:47:15 MSK 2025","passed","Thu Feb 20 14:47:18 MSK 2025","","","",""
"","2255","Открытие формы списка регистра сведений ""Объекты по бизнес-процессам"" (CRM_ОбъектыПоБизнесПроцессам)","","Thu Feb 20 15:35:39 MSK 2025","passed","Thu Feb 20 15:35:42 MSK 2025","","","",""
"","2479","Открытие формы списка справочника ""Виды связей между физическими лицами"" (ВидыСвязейМеждуФизЛицами)","","Thu Feb 20 14:40:26 MSK 2025","passed","Thu Feb 20 14:40:29 MSK 2025","","","",""
"","1484","Открытие формы регистра сведений ""Версии классификаторов"" (ВерсииКлассификаторов)","","Thu Feb 20 15:43:31 MSK 2025","passed","Thu Feb 20 15:43:32 MSK 2025","","","",""
"","2260","Открытие формы списка документа ""Корректировка задолженности"" (СписаниеЗадолженности)","","Thu Feb 20 14:53:45 MSK 2025","passed","Thu Feb 20 14:53:47 MSK 2025","","","",""
"","2449","Открытие формы списка документа ""Внутреннее потребление товаров"" (ВнутреннееПотреблениеТоваров)","","Thu Feb 20 14:52:13 MSK 2025","passed","Thu Feb 20 14:52:15 MSK 2025","","","",""
"","2313","Открытие формы списка документа ""Анкета"" (Анкета)","","Thu Feb 20 14:51:54 MSK 2025","passed","Thu Feb 20 14:51:57 MSK 2025","","","",""
"","2148","Открытие формы списка документа ""Расчет заработной платы водителей"" (РасчетЗаработнойПлатыВодители)","","Thu Feb 20 14:55:49 MSK 2025","passed","Thu Feb 20 14:55:51 MSK 2025","","","",""
"","2495","Открытие формы списка справочника ""Подписи электронных писем"" (CRM_Подписи)","","Thu Feb 20 14:38:13 MSK 2025","passed","Thu Feb 20 14:38:16 MSK 2025","","","",""
"","2476","Открытие формы списка справочника ""Лицензии поставщиков на алкогольную и спиртосодержащую продукцию"" (ЛицензииПоставщиковАлкогольнойПродукции)","","Thu Feb 20 14:43:17 MSK 2025","passed","Thu Feb 20 14:43:19 MSK 2025","","","",""
"","2282","Открытие формы документа ""Соглашение с поставщиком"" (СоглашениеСПоставщиком)","","Thu Feb 20 15:05:28 MSK 2025","passed","Thu Feb 20 15:05:30 MSK 2025","","","",""
"","2344","Открытие формы документа ""Расчет курсовых разниц"" (ПереоценкаВалютныхСредств)","","Thu Feb 20 15:02:44 MSK 2025","passed","Thu Feb 20 15:02:46 MSK 2025","","","",""
"","2585","Открытие формы списка справочника ""Маршруты подписания"" (МаршрутыПодписания)","","Thu Feb 20 14:43:19 MSK 2025","passed","Thu Feb 20 14:43:22 MSK 2025","","","",""
"","1551","Печать элемента документа ""Порча товаров"" (ПорчаТоваров)","","Thu Feb 20 15:20:23 MSK 2025","passed","Thu Feb 20 15:20:25 MSK 2025","","","",""
"","2587","Открытие формы обработки ""Документы по партнеру и сделке"" (ДокументыПоПартнеруИСделке)","","Thu Feb 20 15:33:06 MSK 2025","passed","Thu Feb 20 15:33:09 MSK 2025","","","",""
"","2431","Открытие формы документа ""Закрытие акций"" (ЗакрытиеАкций)","","Thu Feb 20 15:06:40 MSK 2025","passed","Thu Feb 20 15:06:43 MSK 2025","","","",""
"","2671","Открытие формы документа ""Пересортица товаров"" (ПересортицаТоваров)","","Thu Feb 20 15:03:13 MSK 2025","passed","Thu Feb 20 15:03:16 MSK 2025","","","",""
"","3004","Открытие формы списка справочника ""Соглашения об условиях продаж"" (СоглашенияСКлиентами)","","Thu Feb 20 14:46:18 MSK 2025","passed","Thu Feb 20 14:46:21 MSK 2025","","","",""
"","2495","Открытие формы списка справочника ""Типы клиентов (CISLINK)"" (CISLink_ТипыКлиентов)","","Thu Feb 20 14:48:54 MSK 2025","passed","Thu Feb 20 14:48:56 MSK 2025","","","",""
"","2602","Открытие формы документа ""Произвольный электронный документ"" (ПроизвольныйЭД)","","Thu Feb 20 15:06:23 MSK 2025","passed","Thu Feb 20 15:06:26 MSK 2025","","","",""
"","2033","Открытие формы списка документа ""Расчет плана доходов/расходов"" (РасчетПланаДоходовРасходов)","","Thu Feb 20 14:58:01 MSK 2025","passed","Thu Feb 20 14:58:03 MSK 2025","","","",""
"","2726","Открытие формы списка справочника ""Настройки ретробонусов (поставщиков)"" (НастройкиРетробонусов)","","Thu Feb 20 14:48:27 MSK 2025","passed","Thu Feb 20 14:48:30 MSK 2025","","","",""
"","2231","Открытие формы списка регистра сведений ""Статистика конфигурации"" (СтатистикаКонфигурации)","","Thu Feb 20 15:40:45 MSK 2025","passed","Thu Feb 20 15:40:47 MSK 2025","","","",""
"","1457","Открытие формы регистра сведений ""Правила размещения товаров"" (ПравилаРазмещенияТоваровВЯчейках)","","Thu Feb 20 15:45:04 MSK 2025","passed","Thu Feb 20 15:45:05 MSK 2025","","","",""
"","2336","Открытие формы списка документа ""Кассовая смена"" (КассоваяСмена)","","Thu Feb 20 14:53:37 MSK 2025","passed","Thu Feb 20 14:53:39 MSK 2025","","","",""
"","2592","Открытие формы списка справочника ""Тома хранения файлов"" (ТомаХраненияФайлов)","","Thu Feb 20 14:47:12 MSK 2025","passed","Thu Feb 20 14:47:15 MSK 2025","","","",""
"","2435","Открытие формы списка документа ""Заявка на выдачу образцов"" (ЗаявкаНаВыдачуОбразца)","","Thu Feb 20 14:58:49 MSK 2025","passed","Thu Feb 20 14:58:51 MSK 2025","","","",""
"","3397","Открытие формы документа ""Приходный кассовый ордер"" (ПриходныйКассовыйОрдер)","","Thu Feb 20 15:03:47 MSK 2025","passed","Thu Feb 20 15:03:50 MSK 2025","","","",""
"","2593","Открытие формы документа ""Отчет по комиссии между организациями о списании"" (ОтчетПоКомиссииМеждуОрганизациямиОСписании)","","Thu Feb 20 15:02:58 MSK 2025","passed","Thu Feb 20 15:03:01 MSK 2025","","","",""
"","2139","Открытие формы списка документа ""Таможенная декларация на импорт"" (ТаможеннаяДекларацияИмпорт)","","Thu Feb 20 14:57:10 MSK 2025","passed","Thu Feb 20 14:57:12 MSK 2025","","","",""
"","2547","Открытие формы списка справочника ""Настройки обмена с MS Exchange"" (CRM_НастройкиОбменаСMSExchange)","","Thu Feb 20 14:38:02 MSK 2025","passed","Thu Feb 20 14:38:04 MSK 2025","","","",""
"","2214","Открытие формы регистра сведений ""Напоминания"" (CRM_Напоминания)","","Thu Feb 20 15:43:07 MSK 2025","passed","Thu Feb 20 15:43:09 MSK 2025","","","",""
"","2166","Открытие формы списка документа ""Отчет комитенту о списании"" (ОтчетКомитентуОСписании)","","Thu Feb 20 14:54:56 MSK 2025","passed","Thu Feb 20 14:54:58 MSK 2025","","","",""
"","2657","Открытие формы списка справочника ""Точки маршрутов"" (CRM_ТочкиМаршрутов)","","Thu Feb 20 14:38:35 MSK 2025","passed","Thu Feb 20 14:38:38 MSK 2025","","","",""
"","1385","Открытие формы регистра сведений ""Запросы ЕГАИС"" (ЗапросыЕГАИС)","","Thu Feb 20 15:46:05 MSK 2025","passed","Thu Feb 20 15:46:07 MSK 2025","","","",""
"","6750","Печать элемента справочника ""Складские ячейки"" (СкладскиеЯчейки)","","Thu Feb 20 14:51:14 MSK 2025","passed","Thu Feb 20 14:51:21 MSK 2025","","","",""
"","76846","Печать элемента документа ""Корректировка реализации"" (КорректировкаРеализации)","","Thu Feb 20 15:15:11 MSK 2025","passed","Thu Feb 20 15:16:28 MSK 2025","","","",""
"","2182","Открытие формы списка документа ""Распределение доходов и расходов по направлениям деятельности"" (РаспределениеДоходовИРасходовПоНаправлениямДеятельности)","","Thu Feb 20 14:56:04 MSK 2025","passed","Thu Feb 20 14:56:06 MSK 2025","","","",""
"","2198","Открытие формы списка регистра сведений ""Файлы в рабочем каталоге"" (ФайлыВРабочемКаталоге)","","Thu Feb 20 15:42:13 MSK 2025","passed","Thu Feb 20 15:42:15 MSK 2025","","","",""
"","2414","Открытие формы списка справочника ""Статьи затрат проектов"" (CRM_СтатьиЗатрат)","","Thu Feb 20 14:38:27 MSK 2025","passed","Thu Feb 20 14:38:30 MSK 2025","","","",""
"","2176","Открытие формы списка документа ""Запись книги покупок"" (ЗаписьКнигиПокупок)","","Thu Feb 20 14:53:06 MSK 2025","passed","Thu Feb 20 14:53:09 MSK 2025","","","",""
"","1562","Печать элемента документа ""Письмо с банком"" (ПисьмоОбменСБанками)","","Thu Feb 20 15:26:53 MSK 2025","passed","Thu Feb 20 15:26:54 MSK 2025","","","",""
"","2180","Открытие формы списка документа ""Акт о расхождениях после перемещения"" (АктОРасхожденияхПослеПеремещения)","","Thu Feb 20 14:51:44 MSK 2025","passed","Thu Feb 20 14:51:46 MSK 2025","","","",""
"","2525","Открытие формы документа ""Ордер на перемещение товаров"" (ОрдерНаПеремещениеТоваров)","","Thu Feb 20 15:02:25 MSK 2025","passed","Thu Feb 20 15:02:27 MSK 2025","","","",""
"","46877","Печать элемента документа ""Возврат товаров поставщику"" (ВозвратТоваровПоставщику)","","Thu Feb 20 15:09:59 MSK 2025","passed","Thu Feb 20 15:10:46 MSK 2025","","","",""
"","2346","Открытие формы списка регистра сведений ""Отложенные сообщения"" (сшпОтложенныеСообщения)","","Thu Feb 20 15:42:31 MSK 2025","passed","Thu Feb 20 15:42:33 MSK 2025","","","",""
"","2170","Открытие формы списка регистра сведений ""Результаты отправки пакетов сообщений"" (сшпРезультатыОтправкиПакетовСообщений)","","Thu Feb 20 15:42:39 MSK 2025","passed","Thu Feb 20 15:42:41 MSK 2025","","","",""
"","2308","Открытие формы списка документа ""Запрос складского журнала ВетИС"" (ЗапросСкладскогоЖурналаВЕТИС)","","Thu Feb 20 14:53:14 MSK 2025","passed","Thu Feb 20 14:53:16 MSK 2025","","","",""
"","2649","Открытие формы документа ""Отчет комитенту о списании"" (ОтчетКомитентуОСписании)","","Thu Feb 20 15:02:50 MSK 2025","passed","Thu Feb 20 15:02:52 MSK 2025","","","",""
"","2780","Открытие формы журнала документов ""Направления на выезд (Заявка)"" (Направления)","","Thu Feb 20 15:32:26 MSK 2025","passed","Thu Feb 20 15:32:29 MSK 2025","","","",""
"","1494","Открытие формы регистра сведений ""ММП: Согласования для мобильного монитора"" (mmAgreements)","","Thu Feb 20 15:43:16 MSK 2025","passed","Thu Feb 20 15:43:18 MSK 2025","","","",""
"","1428","Открытие формы регистра сведений ""Правила записи телефонных переговоров"" (сфпПравилаЗаписиТелефонныхПереговоров)","","Thu Feb 20 15:45:30 MSK 2025","passed","Thu Feb 20 15:45:32 MSK 2025","","","",""
"","2393","Открытие формы документа ""Распоряжение на перемещение денежных средств"" (РаспоряжениеНаПеремещениеДенежныхСредств)","","Thu Feb 20 15:04:02 MSK 2025","passed","Thu Feb 20 15:04:04 MSK 2025","","","",""
"","2540","Открытие формы обработки ""ММП: Шифрование"" (mmШифрование)","","Thu Feb 20 15:32:41 MSK 2025","passed","Thu Feb 20 15:32:44 MSK 2025","","","",""
"","2960","Открытие формы документа ""Возврат товаров от клиента"" (ВозвратТоваровОтКлиента)","","Thu Feb 20 14:59:47 MSK 2025","passed","Thu Feb 20 14:59:49 MSK 2025","","","",""
"","6803","Печать элемента документа ""Инвентаризация продукции ВетИС"" (ИнвентаризацияПродукцииВЕТИС)","","Thu Feb 20 15:14:09 MSK 2025","passed","Thu Feb 20 15:14:16 MSK 2025","","","",""
"","1959","Открытие формы списка документа ""Телефонный звонок"" (ТелефонныйЗвонок)","","Thu Feb 20 14:57:12 MSK 2025","passed","Thu Feb 20 14:57:14 MSK 2025","","","",""
"","2928","Открытие формы журнала документов ""Авансовые отчеты"" (АвансовыеОтчеты)","","Thu Feb 20 15:31:24 MSK 2025","passed","Thu Feb 20 15:31:27 MSK 2025","","","",""
"","1457","Открытие формы регистра сведений ""Учетная политика"" (УчетнаяПолитикаОрганизаций)","","Thu Feb 20 15:44:39 MSK 2025","passed","Thu Feb 20 15:44:40 MSK 2025","","","",""
"","2610","Открытие формы списка справочника ""Должности"" (Должности)","","Thu Feb 20 14:41:25 MSK 2025","passed","Thu Feb 20 14:41:28 MSK 2025","","","",""
"","2720","Открытие формы списка справочника ""Профили настроек ЭДО"" (ПрофилиНастроекЭДО)","","Thu Feb 20 14:47:26 MSK 2025","passed","Thu Feb 20 14:47:29 MSK 2025","","","",""
"","4125","Открытие формы обработки ""Обращение в техническую поддержку фирмы ""1С"""" (ПомощникОбращенияВТехническуюПоддержку)","","Thu Feb 20 15:35:12 MSK 2025","passed","Thu Feb 20 15:35:17 MSK 2025","","","",""
"","2422","Открытие формы документа ""Установка лимита спецификаций (ЯРВЕТ)"" (УстановкаЛимитаСоглашений)","","Thu Feb 20 15:05:52 MSK 2025","passed","Thu Feb 20 15:05:54 MSK 2025","","","",""
"","2294","Открытие формы списка регистра сведений ""История настроек компоновки"" (ИсторияНастроекКомпоновки)","","Thu Feb 20 15:42:51 MSK 2025","passed","Thu Feb 20 15:42:54 MSK 2025","","","",""
"","2496","Открытие формы списка справочника ""Роли партнеров в сделках и проектах"" (РолиПартнеровВСделкахИПроектах)","","Thu Feb 20 14:45:39 MSK 2025","passed","Thu Feb 20 14:45:41 MSK 2025","","","",""
"","2477","Открытие формы документа ""Затраты на корпоративную мобильную связь"" (ЗатратыНаКорпоративнуюМобильнуюСвязь)","","Thu Feb 20 15:06:35 MSK 2025","passed","Thu Feb 20 15:06:37 MSK 2025","","","",""
"","2050","Открытие формы списка документа ""Распределение НДС"" (РаспределениеНДС)","","Thu Feb 20 14:56:07 MSK 2025","passed","Thu Feb 20 14:56:09 MSK 2025","","","",""
"","2349","Открытие формы плана видов характеристик ""Дополнительные реквизиты и сведения"" (ДополнительныеРеквизитыИСведения)","","Thu Feb 20 15:31:06 MSK 2025","passed","Thu Feb 20 15:31:08 MSK 2025","","","",""
"","2564","Открытие формы списка справочника ""Правила интеграции с 1С:Документооборотом"" (ПравилаИнтеграцииС1СДокументооборотом)","","Thu Feb 20 14:44:44 MSK 2025","passed","Thu Feb 20 14:44:46 MSK 2025","","","",""
"","57880","Печать элемента документа ""Заказ клиента"" (ЗаказКлиента)","","Thu Feb 20 15:11:18 MSK 2025","passed","Thu Feb 20 15:12:16 MSK 2025","","","",""
"","1435","Открытие формы регистра сведений ""История изменения адресов и КПП организаций и контрагентов"" (ИсторияИзмененияАдресовИКППОрганизацийИКонтрагентов)","","Thu Feb 20 15:46:10 MSK 2025","passed","Thu Feb 20 15:46:12 MSK 2025","","","",""
"","3461","Открытие формы документа ""Установка цен номенклатуры"" (УстановкаЦенНоменклатуры)","","Thu Feb 20 15:06:49 MSK 2025","passed","Thu Feb 20 15:06:52 MSK 2025","","","",""
"","1527","Открытие формы регистра сведений ""Разделенные регламентные задания"" (РазделенныеРегламентныеЗадания)","","Thu Feb 20 15:44:57 MSK 2025","passed","Thu Feb 20 15:44:58 MSK 2025","","","",""
"","2496","Открытие формы списка справочника ""Шаблоны анкет"" (ШаблоныАнкет)","","Thu Feb 20 14:48:10 MSK 2025","passed","Thu Feb 20 14:48:13 MSK 2025","","","",""
"","2634","Открытие формы списка справочника ""Шаблоны оповещения задач"" (CRM_ШаблоныЗадач)","","Thu Feb 20 14:38:41 MSK 2025","passed","Thu Feb 20 14:38:44 MSK 2025","","","",""
"","1447","Открытие формы регистра сведений ""Ставки процента и комиссии"" (ПроцентныеСтавкиКредитовИДепозитов)","","Thu Feb 20 15:45:10 MSK 2025","passed","Thu Feb 20 15:45:12 MSK 2025","","","",""
"","2359","Открытие формы плана видов характеристик ""Статьи расходов"" (СтатьиРасходов)","","Thu Feb 20 15:31:19 MSK 2025","passed","Thu Feb 20 15:31:21 MSK 2025","","","",""
"","2605","Открытие формы списка справочника ""Профили групп доступа"" (ПрофилиГруппДоступа)","","Thu Feb 20 14:45:30 MSK 2025","passed","Thu Feb 20 14:45:33 MSK 2025","","","",""
"","2735","Открытие формы списка справочника ""Условия регионализации ВетИС"" (УсловияРегионализацииВЕТИС)","","Thu Feb 20 14:47:38 MSK 2025","passed","Thu Feb 20 14:47:40 MSK 2025","","","",""
"","2800","Открытие формы документа ""План продаж новый"" (ЯРВЕТ_ПланПродажНовый)","","Thu Feb 20 15:06:58 MSK 2025","passed","Thu Feb 20 15:07:01 MSK 2025","","","",""
"","2408","Открытие формы документа ""Пакет прямого обмена с банками"" (ПакетОбменСБанками)","","Thu Feb 20 15:03:21 MSK 2025","passed","Thu Feb 20 15:03:24 MSK 2025","","","",""
"","4267","Открытие формы списка справочника ""Продукция ВетИС"" (ПродукцияВЕТИС)","","Thu Feb 20 14:45:09 MSK 2025","passed","Thu Feb 20 14:45:13 MSK 2025","","","",""
"","2192","Открытие формы списка плана видов характеристик ""Категории новостей"" (КатегорииНовостей)","","Thu Feb 20 15:30:45 MSK 2025","passed","Thu Feb 20 15:30:47 MSK 2025","","","",""
"","2150","Открытие формы списка документа ""Расчет себестоимости товаров"" (РасчетСебестоимостиТоваров)","","Thu Feb 20 14:56:19 MSK 2025","passed","Thu Feb 20 14:56:21 MSK 2025","","","",""
"","2516","Открытие формы списка справочника ""Статусы доставки ТК"" (СтатусыДоставкиТК)","","Thu Feb 20 14:49:19 MSK 2025","passed","Thu Feb 20 14:49:22 MSK 2025","","","",""
"","2535","Открытие формы списка регистра накопления ""Партии товаров организаций"" (ПартииТоваровОрганизаций)","","Thu Feb 20 15:47:02 MSK 2025","passed","Thu Feb 20 15:47:05 MSK 2025","","","",""
"","2148","Открытие формы списка регистра сведений ""Идентификаторы 1С:Бизнес-сеть"" (ИдентификаторыБизнесСеть)","","Thu Feb 20 15:39:34 MSK 2025","passed","Thu Feb 20 15:39:36 MSK 2025","","","",""
"","2168","Открытие формы списка регистра сведений ""Нормы расхода ГСМ"" (апрНормыРасходаГСМ)","","Thu Feb 20 15:36:15 MSK 2025","passed","Thu Feb 20 15:36:17 MSK 2025","","","",""
"","2543","Открытие формы документа ""Встреча"" (Встреча)","","Thu Feb 20 14:59:53 MSK 2025","passed","Thu Feb 20 14:59:56 MSK 2025","","","",""
"","2882","Открытие формы документа ""Списание безналичных денежных средств"" (СписаниеБезналичныхДенежныхСредств)","","Thu Feb 20 15:04:46 MSK 2025","passed","Thu Feb 20 15:04:49 MSK 2025","","","",""
"","1443","Открытие формы регистра сведений ""Зависимости прав доступа"" (ЗависимостиПравДоступа)","","Thu Feb 20 15:43:53 MSK 2025","passed","Thu Feb 20 15:43:54 MSK 2025","","","",""
"","1455","Открытие формы регистра сведений ""ММП: Соответствия ключей"" (mmСоответствияКлючей)","","Thu Feb 20 15:43:24 MSK 2025","passed","Thu Feb 20 15:43:26 MSK 2025","","","",""
"","2039","Открытие формы списка документа ""Ордер на отражение порчи товаров"" (ОрдерНаОтражениеПорчиТоваров)","","Thu Feb 20 14:54:34 MSK 2025","passed","Thu Feb 20 14:54:36 MSK 2025","","","",""
"","2292","Открытие формы списка документа ""Прочее оприходование товаров"" (ПрочееОприходованиеТоваров)","","Thu Feb 20 14:55:54 MSK 2025","passed","Thu Feb 20 14:55:56 MSK 2025","","","",""
"","2444","Открытие формы списка регистра сведений ""История состояния наличия"" (ИсторияСостоянияНаличия)","","Thu Feb 20 15:42:46 MSK 2025","passed","Thu Feb 20 15:42:49 MSK 2025","","","",""
"","2779","Открытие формы списка справочника ""Зоны доставки"" (ЗоныДоставки)","","Thu Feb 20 14:41:56 MSK 2025","passed","Thu Feb 20 14:41:59 MSK 2025","","","",""
"","1743","Открытие формы обработки ""Обновление классификаторов"" (ОбновлениеКлассификаторов)","","Thu Feb 20 15:34:26 MSK 2025","passed","Thu Feb 20 15:34:27 MSK 2025","","","",""
"","2541","Открытие формы списка справочника ""Характеристики номенклатуры"" (ХарактеристикиНоменклатуры)","","Thu Feb 20 14:48:16 MSK 2025","passed","Thu Feb 20 14:48:18 MSK 2025","","","",""
"","2090","Открытие формы списка документа ""Корректировка по ордеру на товары"" (КорректировкаПоОрдеруНаТовары)","","Thu Feb 20 14:53:57 MSK 2025","passed","Thu Feb 20 14:53:59 MSK 2025","","","",""
"","2476","Открытие формы списка регистра сведений ""Буфер операций статистики"" (БуферОперацийСтатистики)","","Thu Feb 20 15:36:25 MSK 2025","passed","Thu Feb 20 15:36:27 MSK 2025","","","",""
"","2592","Открытие формы обработки ""Ответственные"" (Ответственные)","","Thu Feb 20 15:35:20 MSK 2025","passed","Thu Feb 20 15:35:22 MSK 2025","","","",""
"","2575","Открытие формы списка справочника ""Виды документов физических лиц"" (ВидыДокументовФизическихЛиц)","","Thu Feb 20 14:40:10 MSK 2025","passed","Thu Feb 20 14:40:12 MSK 2025","","","",""
"","1974","Открытие формы списка документа ""Корректировка обособленного учета запасов"" (КорректировкаОбособленногоУчетаЗапасов)","","Thu Feb 20 14:53:54 MSK 2025","passed","Thu Feb 20 14:53:56 MSK 2025","","","",""
"","2173","Открытие формы обработки ""Настройка резервного копирования"" (НастройкаРезервногоКопированияИБ)","","Thu Feb 20 15:33:59 MSK 2025","passed","Thu Feb 20 15:34:01 MSK 2025","","","",""
"","2487","Открытие формы документа ""Договор цессии"" (ЯРВЕТ_ДоговорЦессии)","","Thu Feb 20 15:05:36 MSK 2025","passed","Thu Feb 20 15:05:39 MSK 2025","","","",""
"","2468","Открытие формы списка справочника ""Структуры папок MS Exchange"" (CRM_СтруктурыПапокMSExchange)","","Thu Feb 20 14:38:30 MSK 2025","passed","Thu Feb 20 14:38:33 MSK 2025","","","",""
"","2195","Открытие формы списка регистра сведений ""Значения групп доступа"" (ЗначенияГруппДоступа)","","Thu Feb 20 15:37:13 MSK 2025","passed","Thu Feb 20 15:37:15 MSK 2025","","","",""
"","1843","Открытие формы регистра сведений ""Курсы валют"" (КурсыВалют)","","Thu Feb 20 15:44:08 MSK 2025","passed","Thu Feb 20 15:44:09 MSK 2025","","","",""
"","2849","Открытие формы списка справочника ""Контактные лица"" (КонтактныеЛицаПартнеров)","","Thu Feb 20 14:42:51 MSK 2025","passed","Thu Feb 20 14:42:54 MSK 2025","","","",""
"","1417","Открытие формы регистра сведений ""Потребность клиентов"" (ПотребностьКлиентов)","","Thu Feb 20 15:46:20 MSK 2025","passed","Thu Feb 20 15:46:22 MSK 2025","","","",""
"","2515","Открытие формы списка документа ""Заявка на выдачу оборудования"" (ЗаявкаНаВыдачуОборудования)","","Thu Feb 20 14:58:05 MSK 2025","passed","Thu Feb 20 14:58:08 MSK 2025","","","",""
"","36747","Печать элемента документа ""Счет на оплату клиенту"" (СчетНаОплатуКлиенту)","","Thu Feb 20 15:27:53 MSK 2025","passed","Thu Feb 20 15:28:30 MSK 2025","","","",""
"","2176","Открытие формы списка регистра сведений ""Предприятия зон ответственности пользователей ВетИС"" (ПредприятияЗонОтветственностиВЕТИС)","","Thu Feb 20 15:39:50 MSK 2025","passed","Thu Feb 20 15:39:52 MSK 2025","","","",""
